证券代码,证券简称,GICS行业名称,证监会行业名称,省份,专利数量,研发人员占比(%),研发费用总额(元),研发费用总额-占资产比(%),研发费用总额-占营业收入比(%),研发费用总额-占营业总成本比(%),研发项目个数,营业收入增长率(%),营业总收入增长率(%),营业利润增长率(%),净资产收益率ROE(摊薄)(%),净资产收益率ROE(加权)(%),净资产收益率ROE(扣除)(%),总资产报酬率(ROA)(%),资产总计(元),资产负债率(%),Z指数,Q_2021,Q_2022,log_Q_2021,log_Q_2022,log_Asset,score
600516,方大炭素,金属与采矿,非金属矿物制品业,甘肃,23,10.28,69584880.14,0.3761,1.5,1.8696,0,0.3144,0.3144,3.6905,7.3459,7.1476,7.3459,7.3149,18502948254,14.8739,7.657743786,1.740967,1.865903,0.554440706,0.623745118,23.64119592,0.00026178
600519,贵州茅台,饮料,酒、饮料和精制茶制造业,贵州,85,2.2,190053124.4,0.0745,0.18,0.5465,0,0.1188,0.1171,0.1218,27.6777,29.9036,27.6777,29.2127,2.55E+11,22.8127,7.56302521,11.878317,8.737688,2.474714637,2.167645624,26.26518875,0.013527805
600521,华海药业,制药,医药制造业,浙江,68,21.6,1105641910,7.1479,16.64,17.548,0,0.0244,0.0244,-0.325,7.4332,7.4593,7.4332,6.1628,15468124894,56.1917,1.553231939,3.34989,2.495949,1.208927509,0.914669018,23.46204729,0.00027027
600522,中天科技,通信设备,电气机械和器材制造业,江苏,168,5.73,1468163109,3.1854,3.18,3.4742,0,0.0476,0.0476,-0.9027,0.6389,0.6829,0.6389,1.2301,45631714971,39.2112,5.770992366,1.227468,1.599235,0.204953511,0.46952539,24.54386882,0.000151073
600528,中铁工业,建筑与工程,专用设备制造业,北京,72,15.04,1517223630,3.0853,5.59,5.9921,0,0.118,0.118,0.0055,8.1835,8.4391,8.1835,4.2732,49176633261,52.6994,1.391431354,0.949084,0.874602,-0.05225797,-0.133986353,24.61868441,0.000306337
600535,天士力,制药,医药制造业,天津,7,14.59,761456336.3,4.6033,9.58,11.2775,0,-0.4143,-0.4143,0.856,18.1714,18.906,18.1714,16.9327,16541558453,19.5135,23.40932642,1.468796,1.634765,0.384443018,0.491499063,23.52914175,0.088857143
600548,深高速,交通基本设施,道路运输业,广东,0,1.73,84482000,0.1168,0.78,0.9873,0,0.3545,0.3545,0.1555,10.5778,10.9318,10.5778,6.7174,60613494756,54.1822,1.114885115,0.957881,0.9181,-0.043031726,-0.085448962,24.82778339,0.135117067
600552,凯盛科技,建筑材料,计算机、通信和其他电子设备制造业,安徽,6,7.65,309186769.7,4.1903,4.89,5.1312,0,0.2479,0.2479,0.3665,5.9083,6.0561,5.9083,5.6104,7378590757,59.9363,4.972665148,1.426759,1.664906,0.355405438,0.509768665,22.7218485,0.000331832
600562,国睿科技,家庭耐用消费品,计算机、通信和其他电子设备制造业,江苏,0,48.7,184592075,2.5591,5.38,6.3867,0,-0.0481,-0.0481,0.0367,11.1591,11.6515,11.1591,8.3247,7213270798,34.5293,5.484880083,1.832427,2.085791,0.605641318,0.73514816,22.69918833,0.016646989
600563,法拉电子,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,福建,7,10.9,107390600,2.3137,3.82,5.5399,0,0.4866,0.4866,0.4926,24.1905,26.2494,24.1905,21.1545,4641578780,24.7343,7.110476191,6.053527,9.332678,1.800641077,2.233522005,22.2583204,0.001547201
600566,济川药业,机械制造,医药制造业,湖北,0,10.3,544636773.8,4.4896,7.14,9.2899,0,0.2377,0.2377,0.3158,18.8571,20.3693,18.8571,16.3657,12131036778,24.7299,4.1669627,1.785979,2.063165,0.579966724,0.724241212,23.21903303,0.005801105
600567,山鹰国际,纸类与林业产品,造纸和纸制品业,安徽,42,5.87,870294677.6,1.6738,2.63,2.6695,0,0.3229,0.3229,-0.0745,9.1762,9.4394,9.1762,4.8953,51994492093,64.806,10.61132075,0.981804,0.919083,-0.018363583,-0.084378845,24.67440363,0.000290832
600570,恒生电子,软件,软件和信息技术服务业,浙江,56,45.6,2139296366,17.7095,38.92,43.4571,7,0.3173,0.3173,0.0482,25.6985,28.5595,25.6985,12.5848,12079908313,48.5483,1.353363815,10.370457,6.29943,2.338961091,1.840459153,23.21480944,0.116947366
600584,长电科技,半导体产品与设备,计算机、通信和其他电子设备制造业,江苏,48,12.07,1185666526,3.196,3.89,4.2971,0,0.1526,0.1526,1.1921,14.0951,17.2064,14.0951,9.3898,37098618886,43.3949,1.034992224,2.084871,1.594238,0.734706983,0.466395879,24.33684558,0.004621849
600585,海螺水泥,建筑材料,非金属矿物制品业,安徽,47,0,1317332000,0.5714,0,1.0298,0,-0.047,-0.047,-0.0683,18.1109,19.2569,18.1109,19.2829,2.31E+11,16.7836,1.485714286,1.362921,1.041784,0.309630191,0.040934628,26.16358031,0.012748332
600586,金晶科技,建筑材料,非金属矿物制品业,山东,7,4.65,199799922,1.8458,3,3.6751,0,0.4172,0.4172,2.9893,23.8072,26.5149,23.8072,15.9223,10824415791,48.6512,45.75714286,1.45524,1.528354,0.375170835,0.424191339,23.10507014,0.000273653
600588,用友网络,软件,软件和信息技术服务业,北京,43,36.6,2353765886,13.5825,26.4,27.8369,0,0.0478,0.0478,-0.3051,10.1291,9.7418,10.1291,5.3159,17329343770,54.2612,2.348623853,7.515467,3.923362,2.016963164,1.366948939,23.57566707,0.043164407
600597,光明乳业,食品,食品制造业,上海,108,0.8,89259433,0.3806,0.31,0.3119,0,0.1579,0.1579,-0.451,7.5355,8.3783,7.5355,3.4534,23450401026,55.8562,30.55029586,1.685893,1.191179,0.522295394,0.174943573,23.87815343,0.000249377
600600,青岛啤酒,饮料,酒、饮料和精制茶制造业,山东,73,1.91,30890000,0.0663,0.1,0.1145,0,0.0867,0.0867,0.3707,13.7183,14.4667,13.7183,9.6679,46563004491,48.9,1.384615385,2.103704,1.899045,0.743699601,0.641351128,24.56407217,0.001747169
600612,老凤祥,纺织品、服装与奢侈品,其他制造业,上海,0,2.79,30799973.4,0.1383,0.052,0.0551,22,0.1347,0.1347,0.1556,20.4143,21.8734,20.4143,15.9808,22274857486,51.2516,23.25414365,1.522571,1.262599,0.420400353,0.233172295,23.82672441,0.012827423
600629,华建集团,建筑与工程,专业技术服务业,上海,6,29.4,368216301.3,2.7426,4.07,4.2638,0,0.0512,0.0512,0.607,10.0653,10.5045,10.0653,3.8031,13425810472,73.1461,2.540192926,1.043302,1.126018,0.042390683,0.118687515,23.32044485,0.0003003
600641,万业企业,房地产管理和开发,房地产业,上海,0,16.56,70323197.59,0.7671,7.99,11.7933,28,-0.0554,-0.0554,0.1705,4.9442,5.2723,4.9442,5.4478,9166819576,16.7556,2.336894002,1.72345,2.299752,0.544328096,0.832801291,22.93885623,0.038422392
600655,豫园股份,多元化零售,零售业,上海,0,1.8,86532925.25,0.0658,0.17,0.1783,0,0.1592,0.1592,-0.0094,11.2671,11.4773,11.2671,4.7371,1.31E+11,68.2399,2.801916933,1.003255,0.981891,0.003249714,-0.018274975,25.602087,0.000248975
600660,福耀玻璃,汽车零配件,非金属矿物制品业,福建,177,14.5,997203019,2.2267,4.22,4.958,0,0.1857,0.1857,0.1517,11.9599,13.1363,11.9599,9.2392,44784893954,41.288,1.5250501,2.861443,2.075613,1.051326043,0.730256532,24.52513673,0.000286575
600673,东阳光,金属与采矿,综合,广东,0,0.8,659436581.8,2.9763,5.15,5.2697,7,0.234,0.234,0.1931,10.0818,11.1656,10.0818,7.0725,22156117726,59.1286,1.547013274,1.152874,1.547909,0.142257955,0.436904988,23.82137949,0.000229358
600685,中船防务,机械制造,铁路、船舶、航空航天和其他运输设备制造业,广东,0,16.4,617470169.6,1.3949,5.29,5.283,4,0.0054,0.0054,-0.9711,0.5114,0.53,0.5114,0.5585,44265408873,57.8207,1.224375918,1.267592,1.078608,0.237119038,0.075671321,24.51346937,0.000218004
600690,海尔智家,家庭耐用消费品,电气机械和器材制造业,山东,10348,21.13,8966604953,4.1179,3.94,4.2031,4,0.085,0.085,0.1676,16.3725,17.8235,16.3725,7.6467,2.17E+11,62.7135,1.446601942,1.70635,1.411721,0.534356586,0.344809527,26.10527844,0.001603279
600699,均胜电子,化学制品,汽车制造业,浙江,0,10.62,3088250731,6.0169,6.76,6.4675,0,-0.0464,-0.0464,-8.9619,-33.001,-28.2816,-33.001,-5.5781,51326681448,67.1619,8.417874396,1.081664,1.04976,0.078500596,0.048561567,24.66147656,0.000307947
600702,舍得酒业,饮料,酒、饮料和精制茶制造业,四川,27,2.53,32507556.5,0.4017,0.65,0.9778,0,0.838,0.838,1.1794,25.983,29.7495,25.983,20.85,8093437218,38.2645,6.875283447,4.545446,6.361976,1.514125853,1.850339021,22.81431935,0.00117852
600704,物产中大,贸易公司与经销商,批发业,浙江,6,3.4,559605633,0.4323,0.1,0.1007,0,0.3926,0.3925,0.3424,13.1176,13.9191,13.1176,6.7329,1.29E+11,69.6409,1.479906814,0.926237,0.921452,-0.076625138,-0.081804592,25.58655811,0.000367647
600710,苏美达,机械制造,批发业,江苏,0,3.72,474985600,0.8701,0.28,0.2875,0,0.7109,0.7109,0.3889,13.5511,14.0999,13.5511,6.7043,54587053896,77.7823,2.449712644,0.931078,0.915768,-0.071412224,-0.087992221,24.72306258,0.003142857
600720,祁连山,建筑材料,非金属矿物制品业,甘肃,1,0,0,0,0,0,0,-0.0178,-0.0178,-0.3349,11.4979,11.8027,11.4979,10.569,11590811894,21.9489,1.122033898,1.242023,0.941259,0.216741502,-0.060536938,23.17347854,0.076672009
600728,佳都科技,软件,软件和信息技术服务业,广东,42,37,307414256.9,2.8417,4.94,5.2424,0,0.4519,0.4519,3.5263,5.5457,5.6529,5.5457,3.3473,10818074025,47.2642,1.631399317,1.56259,1.701578,0.446344701,0.531556056,23.10448409,0.000334448
600732,爱旭股份,房地产管理和开发,电气机械和器材制造业,上海,0,20.82,649362284.5,3.6277,4.2,4.095,2,0.6009,0.6009,-1.2192,-2.4707,-2.4087,-2.4707,0.2341,17900242752,68.816,1.152882206,1.399724,1.443428,0.336275074,0.36702084,23.60808011,0.000340952
600745,闻泰科技,电气设备,计算机、通信和其他电子设备制造业,湖北,0,22,3700325366,5.0986,7.02,7.375,0,0.0198,0.0198,0.1008,7.7497,8.3225,7.7497,4.8739,72575882492,52.4415,1.266666667,2.090873,1.666562,0.737581682,0.510762822,25.00789851,0.024957952
600754,锦江酒店,酒店、餐馆与休闲,住宿业,上海,0,0.23,18291962.08,0.0379,0.16,0.1612,0,0.1456,0.1456,1.0795,0.6057,0.6863,0.6057,1.8662,48263130695,64.079,10.80335731,1.590077,1.635107,0.463782443,0.491708246,24.59993377,0.015995576
600760,中航沈飞,机械制造,铁路、船舶、航空航天和其他运输设备制造业,山东,0,20.08,662899877.5,1.0351,1.94,2.0688,0,0.2479,0.2479,0.0762,14.8584,15.7295,14.8584,2.9626,62780477436,80.4077,24.94339623,3.692894,2.637869,1.306410433,0.969971394,24.86290999,0.030305211
600761,安徽合力,机械制造,专用设备制造业,安徽,533,21.02,711735800,6.1166,4.62,4.8595,0,0.2047,0.2047,-0.0795,10.9104,11.2673,10.9104,8.0379,11636217237,44.939,7.655241936,1.323314,1.092256,0.280139196,0.088245282,23.17738825,0.000242131
600763,通策医疗,医疗保健提供商与服务,卫生,浙江,0,5.4,59125490.09,1.1933,2.13,3.1566,5,0.3319,0.3319,0.4365,24.3973,27.9402,24.3973,20.2531,4954763871,36.5364,6.887755102,22.192599,9.332598,3.099758855,2.233513433,22.32361535,0.002121656
600764,中国海防,通信设备,计算机、通信和其他电子设备制造业,北京,0,33.75,491800472.2,4.7925,10.09,12.5216,0,0.0438,0.0438,0.137,11.407,11.8969,11.407,9.4388,10261783903,27.4799,6.092105263,1.894601,1.784917,0.639008262,0.579371916,23.05169253,0.07617801
600765,中航重机,机械制造,铁路、船舶、航空航天和其他运输设备制造业,贵州,0,7.27,346450498.3,1.76,3.94,4.6274,0,0.3123,0.3123,1.206,9.5158,11.0836,9.5158,6.4131,19684745605,50.0335,3.552117264,1.526757,2.628161,0.423145878,0.966284362,23.70310984,0.000343643
600779,水井坊,饮料,酒、饮料和精制茶制造业,四川,9,2.8,41072658.15,0.6972,0.89,1.3834,0,0.541,0.541,0.73,45.5628,50.3001,45.5628,27.137,5890987308,55.3267,1.694539249,7.515736,7.08647,2.016998956,1.958187332,22.49668945,0.005619407
600782,新钢股份,金属与采矿,黑色金属冶炼和压延加工业,江西,102,11.99,2316695200,3.9458,2.21,2.315,0,0.4488,0.4488,0.5232,16.1513,17.2412,16.1513,9.3564,58712914517,52.9028,3.482664234,0.872765,0.823124,-0.136088946,-0.194648421,24.79592555,0.000359712
600801,华新水泥,建筑材料,非金属矿物制品业,湖北,43,0.7,79744173,0.1518,0.25,0.3164,0,0.1059,0.1059,-0.0331,20.0656,21.3256,20.0656,14.561,52549618050,44.0951,2.472084367,1.360119,1.103798,0.307572196,0.09875696,24.68502367,0.000409836
600809,山西汾酒,饮料,酒、饮料和精制茶制造业,山西,32,2.8,22994706.69,0.0768,0.12,0.1761,12,0.4275,0.4275,0.6599,34.9058,42.5094,34.9058,23.6742,29954563964,47.9653,4.970123023,13.556847,10.400386,2.606891733,2.341842921,24.12294754,0.004786057
600814,杭州解百,多元化零售,零售业,浙江,0,0,0,0,0,0,0,0.1898,0.1898,0.2358,11.1685,11.8741,11.1685,9.6844,8737831120,51.3841,138.0625,0.995502,1.14739,-0.004508146,0.137489798,22.89092784,0.045491803
600817,宇通重工,房地产管理和开发,房地产业,河南,0,4.3,174862971.8,3.6606,4.65,5.1031,0,0.0782,0.0782,0.2452,17.7624,19.8229,17.7624,10.2815,4776946657,50.3611,7.079015544,1.478055,1.222022,0.390727034,0.200506864,22.2870674,0.026167698
600821,金开新能,多元化零售,零售业,天津,0,0,1825873.78,0.0072,0.1,0.1236,0,0.4061,0.4061,0.9322,8.3078,10.0927,8.3078,4.0391,25195951964,79.2237,1.410080183,1.057774,1.138134,0.0561667,0.129390079,23.94994918,0.105044916
600823,世茂股份,房地产管理和开发,房地产业,上海,0,0,0,0,0,0,0,-0.1066,-0.1066,-0.3234,3.7235,3.7035,3.7235,2.3767,1.43E+11,65.7406,2.329781566,0.773028,0.745913,-0.257440009,-0.293146308,25.68599478,0.464210526
600845,宝信软件,软件,软件和信息技术服务业,上海,57,27.41,1289643638,7.2208,10.97,13.2152,0,0.2355,0.2355,0.3531,20.1701,22.3171,20.1701,11.3404,17860169154,46.2291,8.355817875,4.31597,3.839986,1.462322096,1.345468721,23.60583888,0.00075667
600859,王府井,多元化零售,零售业,北京,0,0,0,0,0,0,0,0.5508,0.5508,2.0563,6.9274,8.69,6.9274,6.3061,39150581109,48.6525,4.26848249,1.425405,1.065322,0.354455984,0.063277101,24.3906811,0.063925729
600882,妙可蓝多,食品,食品制造业,上海,11,2.49,40090274,0.5986,0.9,0.9326,0,0.5731,0.5731,1.3682,3.4229,5.15,3.4229,3.8465,6696792433,26.7387,1.931478969,7.215844,2.523324,1.976279164,0.92557708,22.62489451,0.000275943
600884,杉杉股份,纺织品、服装与奢侈品,电气机械和器材制造业,浙江,0,2.34,715632069.9,1.7763,3.46,4.0161,11,1.5194,1.5194,14.2179,17.6439,21.3151,17.6439,13.1764,40288469004,51.9704,3.592901879,1.278433,1.766677,0.245635109,0.569100381,24.41933114,0.000316343
600885,宏发股份,半导体产品与设备,电气机械和器材制造业,湖北,0,10.75,495298632,3.6242,4.94,5.7719,0,0.2818,0.2818,0.2455,16.2282,17.5992,16.2282,12.2569,13666323515,36.0706,1.482384824,3.654854,2.836087,1.296056147,1.042425285,23.33820051,0.004267348
600886,国投电力,电力公用事业,电力、热力生产和供应业,北京,0,0,34171700,0.0142,0.08,0.0911,0,0.1109,0.1109,-0.4474,4.7359,4.9388,4.7359,4.5348,2.41E+11,63.5164,3.684134961,0.934354,0.921524,-0.067899898,-0.081726458,26.2095949,0.097150997
600887,伊利股份,食品,食品制造业,内蒙古,0,0.75,601017082,0.5895,0.55,0.5939,42,0.1411,0.1415,0.1954,18.2461,22.2939,18.2461,10.7117,1.02E+11,52.148,1.871581451,3.434142,2.3804,1.233767113,0.867268541,25.34786936,0.006031012
600893,航发动力,航空航天与国防,铁路、船舶、航空航天和其他运输设备制造业,陕西,161,4.69,644608607.6,0.7111,1.89,1.9636,0,0.191,0.191,-0.0602,3.1711,3.2293,3.1711,1.7096,90648498035,55.9426,12.44293478,2.012795,1.75447,0.699524303,0.562166817,25.23025521,0.015142807
600900,长江电力,电力公用事业,电力、热力生产和供应业,北京,584,7.33,642539200,0.1956,1.15,2.2484,6,-0.037,-0.037,-6.00E-04,14.5104,14.8779,14.5104,11.3257,3.29E+11,42.0848,7.620498615,1.947158,1.941274,0.666370874,0.663344459,26.51799529,0.167592894
600933,爱柯迪,汽车零配件,汽车制造业,浙江,19,12.95,184432034,2.8067,5.75,6.2766,0,0.2375,0.2375,-0.2827,6.7919,6.9362,6.7919,5.4093,6571202992,29.355,3.472367049,2.729838,1.776562,1.004242267,0.574680036,22.60596276,0.001070618
600963,岳阳林纸,纸类与林业产品,造纸和纸制品业,湖南,22,10.49,248151621.8,1.5083,3.17,3.2875,0,0.1015,0.1015,-0.3314,3.4053,3.4437,3.4053,3.2036,16452661436,46.5469,1.39000694,1.127494,1.090102,0.119997471,0.08627127,23.52375309,0.000245098
600966,博汇纸业,纸类与林业产品,造纸和纸制品业,山东,1,12.52,555893282.5,2.7915,3.42,3.985,0,0.1641,0.1641,1.0537,23.4731,25.5472,23.4731,13.0458,19913559477,63.5096,1.442,1.745127,1.220097,0.556827332,0.198930364,23.71466672,0.008495864
600967,内蒙一机,机械制造,铁路、船舶、航空航天和其他运输设备制造业,内蒙古,73,6.87,422778840.4,1.3388,3.06,3.2278,0,0.044,0.044,0.1321,7.198,7.4274,7.198,2.6489,31580103591,66.999,3.523690773,1.222354,1.188887,0.200778508,0.173017575,24.17579313,0.016734949
600976,健民集团,制药,零售业,湖北,40,7.98,53791307.51,1.9037,1.64,1.7614,0,0.3348,0.3348,1.2712,20.8003,22.5659,20.8003,12.8883,2825602235,44.4985,5.585648148,2.047258,3.58675,0.716501337,1.2772465,21.76198736,0.000274623
600984,建设机械,机械制造,专用设备制造业,陕西,5,9.46,117570934.2,0.6679,2.49,2.9941,1,0.1808,0.1808,-0.332,6.1448,6.2907,6.1448,4.5032,17602567241,65.3461,3.224537037,1.325461,1.117296,0.281760323,0.110911481,23.59131059,0.009067132
600986,浙文互联,互联网软件与服务,互联网和相关服务,山东,0,14.39,86784183.97,1.1343,0.61,0.6172,0,0.5435,0.5435,6.1929,7.4683,7.7619,7.4683,5.4406,7650574587,47.1705,1.105785124,1.237047,1.566073,0.212727088,0.448571212,22.75804659,0.347685185
600989,宝丰能源,石油、天然气与消费用燃料,化学原料和化学制品制造业,宁夏,40,2.27,132538541,0.2987,0.57,0.8915,2,0.4629,0.4629,0.521,23.0382,24.9881,23.0382,18.6908,44373765410,30.8376,1.30436377,1.581513,1.444825,0.458381984,0.367988207,24.51591426,0.000302335
600998,九州通,食品与主要用品零售,批发业,湖北,4,4.77,265924920.6,0.3094,0.22,0.2211,0,0.1042,0.1042,-0.1746,10.4591,10.8249,10.4591,5.2464,85935870852,68.4967,1.891323401,1.090916,0.970328,0.08701771,-0.03012112,25.17686717,0.005176976
601000,唐山港,航空货运与物流,水上运输业,河北,14,7.04,55553594.08,0.234,0.91,1.3033,0,-0.2249,-0.2249,0.0941,11.2619,11.2948,11.2619,11.0568,23743720562,16.5839,5.533908755,0.836769,0.892061,-0.178207232,-0.114220763,23.89058394,0.135016835
601005,重庆钢铁,金属与采矿,黑色金属冶炼和压延加工业,重庆,157,12.86,1256341000,2.922,3.15,3.3873,0,0.6272,0.6272,2.6142,10.1648,10.7248,10.1648,6.394,42995956000,47.9597,3.938023451,0.841798,0.868376,-0.172215199,-0.141130478,24.4843719,0.003971119
601006,大秦铁路,公路与铁路,铁路运输业,山西,22,0,7228182,0.0036,0.009,0.0114,7,0.0879,0.0879,0.1563,9.792,9.9306,9.792,9.9076,1.99E+11,31.8403,27.49561404,0.84551,0.816843,-0.167815283,-0.202308369,26.01428814,0.072166061
601012,隆基股份,家庭耐用消费品,非金属矿物制品业,陕西,97,2.09,4393838525,4.4957,5.43,6.244,3,0.4827,0.4827,0.0687,19.1492,22.0121,19.1492,10.8331,97734879282,51.3102,1.186183656,4.194826,3.970326,1.433851861,1.378848207,25.30552434,0.006179858
601021,春秋航空,航空货运与物流,航空运输业,上海,0,4.6,119392115,0.3116,1.1,0.9802,0,0.1585,0.1585,1.0095,0.2845,0.2801,0.2845,1.4854,38320295713,64.1258,18.0295082,2.082184,1.695833,0.733417343,0.528174066,24.36924551,0.014108438
601058,赛轮轮胎,汽车零配件,橡胶和塑料制品业,山东,369,16.37,480663192.3,1.8365,2.67,2.8864,10,0.1684,0.1684,-0.231,12.2359,13.6821,12.2359,6.1934,26172935980,57.4466,1.294061303,1.620091,1.582499,0.482482321,0.459005243,23.98799174,0.012698867
601088,中国神华,石油、天然气与消费用燃料,煤炭开采和洗选业,北京,11,3.4,3.35E+09,0.5516,1,1.3217,0,0.4371,0.4371,0.2324,13.3384,13.6403,13.3384,13.1699,6.07E+11,26.5836,4.099056604,0.942501,1.161249,-0.059218299,0.14949615,27.13188029,0.006907895
601100,恒立液压,机械制造,专用设备制造业,江苏,85,12.69,636061767.7,5.1578,6.83,10.0104,0,0.1851,0.1851,0.1728,29.2919,32.6311,29.2919,25.1194,12332043328,25.0792,2.240850059,10.282962,5.556832,2.330488351,1.715028162,23.23546686,0.050907517
601117,中国化学,建筑与工程,土木工程建筑业,北京,0,11.01,4738980024,2.6639,3.45,3.5668,0,0.2543,0.2539,0.2298,9.6131,10.793,9.6131,3.5256,1.78E+11,70.4877,4.527249683,0.944979,1.031094,-0.056592574,0.030620374,25.90446519,0.022090505
601137,博威合金,金属与采矿,有色金属冶炼和压延加工业,浙江,12,10,308790992.4,2.6113,3.08,3.1798,0,0.3227,0.3227,-0.3578,5.7253,5.8574,5.7253,3.7854,11825013266,54.1736,2.824284304,1.273017,1.507631,0.241389674,0.410539545,23.19348289,0.000385369
601138,工业富联,通信设备,计算机、通信和其他电子设备制造业,广东,4,13.5,10835032000,4.064,2.46,2.5878,0,0.018,0.018,0.136,16.7894,17.9513,16.7894,8.5557,2.67E+11,55.1824,1.6709434,1.116413,1.292419,0.110120867,0.256515656,26.30904816,0.000191571
601139,深圳燃气,燃气公用事业,燃气生产和供应业,广东,52,0,382099527.3,1.1207,1.78,1.9534,0,0.4262,0.4262,0.1112,10.9521,11.1983,10.9521,6.038,34096211723,58.7413,2.451100245,1.339064,1.171985,0.291970862,0.158698892,24.25245212,0.025335463
